4, 1012.75
8, 1012.25
12, 1011.75
16, 1011.25
20, 1010.75
25, 1010.25
29, 1009.75
33, 1009.25
37, 1008.75
41, 1008.25
45, 1007.75
50, 1007.25
54, 1006.75
58, 1006.25
62, 1005.75
66, 1005.25
70, 1004.75
75, 1004.25
79, 1003.75
83, 1003.25
87, 1002.75
91, 1002.25
96, 1001.75
100, 1001.25
104, 1000.75
108, 1000.25
112, 999.75
117, 999.25
121, 998.75
125, 998.25
129, 997.75
134, 997.25
138, 996.75
142, 996.25
146, 995.75
150, 995.25
155, 994.75
159, 994.25
163, 993.75
167, 993.25
172, 992.75
176, 992.25
180, 991.75
184, 991.25
189, 990.75
193, 990.25
197, 989.75
201, 989.25
205, 988.75
210, 988.25
214, 987.75
218, 987.25
222, 986.75
227, 986.25
231, 985.75
235, 985.25
239, 984.75
244, 984.25
248, 983.75
252, 983.25
257, 982.75
261, 982.25
265, 981.75
269, 981.25
274, 980.75
278, 980.25
282, 979.75
286, 979.25
291, 978.75
295, 978.25
299, 977.75
304, 977.25
308, 976.75
312, 976.25
316, 975.75
321, 975.25
325, 974.75
329, 974.25
334, 973.75
338, 973.25
342, 972.75
347, 972.25
351, 971.75
355, 971.25
359, 970.75
364, 970.25
368, 969.75
372, 969.25
377, 968.75
381, 968.25
385, 967.75
390, 967.25
394, 966.75
398, 966.25
403, 965.75
407, 965.25
411, 964.75
416, 964.25
420, 963.75
424, 963.25
429, 962.75
433, 962.25
437, 961.75
442, 961.25
446, 960.75
450, 960.25
455, 959.75
459, 959.25
463, 958.75
468, 958.25
472, 957.75
476, 957.25
481, 956.75
485, 956.25
490, 955.75
494, 955.25
498, 954.75
503, 954.25
507, 953.75
511, 953.25
516, 952.75
520, 952.25
525, 951.75
529, 951.25
533, 950.75
538, 950.25
542, 949.75
546, 949.25
551, 948.75
555, 948.25
560, 947.75
564, 947.25
568, 946.75
573, 946.25
577, 945.75
582, 945.25
586, 944.75
590, 944.25
595, 943.75
599, 943.25
604, 942.75
608, 942.25
612, 941.75
617, 941.25
621, 940.75
626, 940.25
630, 939.75
635, 939.25
639, 938.75
643, 938.25
648, 937.75
652, 937.25
657, 936.75
661, 936.25
666, 935.75
670, 935.25
674, 934.75
679, 934.25
683, 933.75
688, 933.25
692, 932.75
697, 932.25
701, 931.75
706, 931.25
710, 930.75
715, 930.25
719, 929.75
723, 929.25
728, 928.75
732, 928.25
737, 927.75
741, 927.25
746, 926.75
750, 926.25
755, 925.75
759, 925.25
764, 924.75
768, 924.25
773, 923.75
777, 923.25
782, 922.75
786, 922.25
791, 921.75
795, 921.25
800, 920.75
804, 920.25
809, 919.75
813, 919.25
818, 918.75
822, 918.25
827, 917.75
831, 917.25
836, 916.75
840, 916.25
845, 915.75
849, 915.25
854, 914.75
858, 914.25
863, 913.75
867, 913.25
872, 912.75
876, 912.25
881, 911.75
885, 911.25
890, 910.75
895, 910.25
899, 909.75
904, 909.25
908, 908.75
913, 908.25
917, 907.75
922, 907.25
926, 906.75
931, 906.25
935, 905.75
940, 905.25
945, 904.75
949, 904.25
954, 903.75
958, 903.25
963, 902.75
967, 902.25
972, 901.75
977, 901.25
981, 900.75
986, 900.25
990, 899.75
995, 899.25
999, 898.75
1004, 898.25
1009, 897.75
1013, 897.25
1018, 896.75
1022, 896.25
1027, 895.75
1032, 895.25
1036, 894.75
1041, 894.25
1045, 893.75
1050, 893.25
1055, 892.75
1059, 892.25
1064, 891.75
1068, 891.25
1073, 890.75
1078, 890.25
1082, 889.75
1087, 889.25
1092, 888.75
1096, 888.25
1101, 887.75
1106, 887.25
1110, 886.75
1115, 886.25
1119, 885.75
1124, 885.25
1129, 884.75
1133, 884.25
1138, 883.75
1143, 883.25
1147, 882.75
1152, 882.25
1157, 881.75
1161, 881.25
1166, 880.75
1171, 880.25
1175, 879.75
1180, 879.25
1185, 878.75
1189, 878.25
1194, 877.75
1199, 877.25
1203, 876.75
1208, 876.25
1213, 875.75
1217, 875.25
1222, 874.75
1227, 874.25
1231, 873.75
1236, 873.25
1241, 872.75
1246, 872.25
1250, 871.75
1255, 871.25
1260, 870.75
1264, 870.25
1269, 869.75
1274, 869.25
1278, 868.75
1283, 868.25
1288, 867.75
1293, 867.25
1297, 866.75
1302, 866.25
1307, 865.75
1312, 865.25
1316, 864.75
1321, 864.25
1326, 863.75
1330, 863.25
1335, 862.75
1340, 862.25
1345, 861.75
1349, 861.25
1354, 860.75
1359, 860.25
1364, 859.75
1368, 859.25
1373, 858.75
1378, 858.25
1383, 857.75
1387, 857.25
1392, 856.75
1397, 856.25
1402, 855.75
1407, 855.25
1411, 854.75
1416, 854.25
1421, 853.75
1426, 853.25
1430, 852.75
1435, 852.25
1440, 851.75
1445, 851.25
1450, 850.75
1454, 850.25
1459, 849.75
1464, 849.25
1469, 848.75
1474, 848.25
1478, 847.75
1483, 847.25
1488, 846.75
1493, 846.25
1498, 845.75
1502, 845.25
1507, 844.75
1512, 844.25
1517, 843.75
1522, 843.25
1527, 842.75
1531, 842.25
1536, 841.75
1541, 841.25
1546, 840.75
1551, 840.25
1556, 839.75
1560, 839.25
1565, 838.75
1570, 838.25
1575, 837.75
1580, 837.25
1585, 836.75
1590, 836.25
1594, 835.75
1599, 835.25
1604, 834.75
1609, 834.25
1614, 833.75
1619, 833.25
1624, 832.75
1629, 832.25
1633, 831.75
1638, 831.25
1643, 830.75
1648, 830.25
1653, 829.75
1658, 829.25
1663, 828.75
1668, 828.25
1673, 827.75
1678, 827.25
1682, 826.75
1687, 826.25
1692, 825.75
1697, 825.25
1702, 824.75
1707, 824.25
1712, 823.75
1717, 823.25
1722, 822.75
1727, 822.25
1732, 821.75
1737, 821.25
1741, 820.75
1746, 820.25
1751, 819.75
1756, 819.25
1761, 818.75
1766, 818.25
1771, 817.75
1776, 817.25
1781, 816.75
1786, 816.25
1791, 815.75
1796, 815.25
1801, 814.75
1806, 814.25
1811, 813.75
1816, 813.25
1821, 812.75
1826, 812.25
1831, 811.75
1836, 811.25
1841, 810.75
1846, 810.25
1851, 809.75
1856, 809.25
1861, 808.75
1866, 808.25
1871, 807.75
1876, 807.25
1881, 806.75
1886, 806.25
1891, 805.75
1896, 805.25
1901, 804.75
1906, 804.25
1911, 803.75
1916, 803.25
1921, 802.75
1926, 802.25
1931, 801.75
1936, 801.25
1941, 800.75
1946, 800.25
1951, 799.75
1956, 799.25
1961, 798.75
1966, 798.25
1971, 797.75
1976, 797.25
1981, 796.75
1986, 796.25
1991, 795.75
1996, 795.25
1999, 795
2002, 794.75
2007, 794.25
2012, 793.75
2017, 793.25
2022, 792.75
2027, 792.25
2032, 791.75
2035, 791.5
2040, 791
2045, 790.5
2050, 790
2055, 789.5
2060, 789
2063, 788.75
2068, 788.25
2073, 787.75
2078, 787.25
2083, 786.75
2086, 786.5
2091, 786
2096, 785.5
2101, 785
2106, 784.5
2109, 784.25
2114, 783.75
2119, 783.25
2124, 782.75
2129, 782.25
2132, 782
2137, 781.5
2142, 781
2147, 780.5
2150, 780.25
2155, 779.75
2160, 779.25
2165, 778.75
2168, 778.5
2173, 778
2178, 777.5
2183, 777
2186, 776.75
2191, 776.25
2196, 775.75
2199, 775.5
2204, 775
2209, 774.5
2214, 774
2217, 773.75
2222, 773.25
2227, 772.75
2230, 772.5
2235, 772
2240, 771.5
2243, 771.25
2248, 770.75
2253, 770.25
2256, 770
2261, 769.5
2266, 769
2269, 768.75
2274, 768.25
2279, 767.75
2282, 767.5
2287, 767
2292, 766.5
2295, 766.25
2300, 765.75
2305, 765.25
2308, 765
2313, 764.5
2316, 764.25
2321, 763.75
2326, 763.25
2329, 763
2334, 762.5
2339, 762
2342, 761.75
2347, 761.25
2350, 761
2355, 760.5
2360, 760
2363, 759.75
2368, 759.25
2371, 759
2376, 758.5
2381, 758
2384, 757.75
